,name,rate,depth,volume,comment,percentage,time,id
21514,SHIB,0.031484,13127349.751143,13540649.809558,__@[.]-|=.~,564976.0,2024-04-08 08:16:58,31539
21515,ENA,-0.225345,37828583.89722,29304116.313099,.~[.]^|=!^-,671263.0,2024-04-08 08:16:58,31540
21516,CREAM,4.486735,2033815.84858,11159008.141467,-:-:[.]^|[],714674.0,2024-04-08 08:47:55,31541
21517,ALCX,3.013464,4494099.655361,18036909.043913,:*:*[.]-|~:,807664.0,2024-04-08 08:47:55,31542
21518,BNB,0.593633,10306164.214787,16424247.66924,__@[.]-|=.~,383594.0,2024-04-08 08:47:55,31543
21519,XRP,0.469799,10655387.0454,15661272.82875,__@[.]-|=.~,462627.0,2024-04-08 08:47:55,31544
21520,SHIB,0.047247,13415738.355931,14049592.857294,__@[.]-|=.~,577670.0,2024-04-08 08:47:55,31545
21521,ENA,-0.006692,37343292.30185,37093393.720509,.~[.]^|=!^-,683694.0,2024-04-08 08:47:55,31546
21522,ALT,7.850442,1582242.3826,14003545.094175,''~[.]^|!~^,711848.0,2024-04-08 09:18:51,31547
21523,BOME,7.778703,1435129.024996,12598571.187893,''~[.]^|!~^,331940.0,2024-04-08 09:18:51,31548
21524,PENDLE,4.493726,2515867.89151,13821488.889813,-:-:[.]^|[],759610.0,2024-04-08 09:18:51,31549
21525,ALCX,2.083973,4774953.92076,14725828.230562,~::[.]-|=@#,887624.0,2024-04-08 09:18:51,31550
21526,XRP,0.677782,10156683.8382,17040704.29839,__@[.]-|=.~,445607.0,2024-04-08 09:18:51,31551
21527,BNB,0.57887,10239336.757594,16166582.55591,__@[.]-|=.~,377330.0,2024-04-08 09:18:51,31552
21528,ENA,0.00734,37675334.70189,37951879.141548,__@[.]-|=.~,686422.0,2024-04-08 09:18:51,31553
21529,SHIB,-0.049136,13320719.907845,12666186.488045,.~[.]^|=!^-,574699.0,2024-04-08 09:18:51,31554
21530,ALT,7.794987,1671926.37109,14704571.286657,''~[.]^|!~^,730116.0,2024-04-08 09:49:45,31555
21531,WIF,6.626356,2447628.810422,18666489.044623,!*!*[.]-|:~,561494.0,2024-04-08 09:49:45,31556
21532,BOME,5.671753,1864077.35664,12436664.569391,~*![.]?|--*,402396.0,2024-04-08 09:49:45,31557
21533,PENDLE,5.155809,2471319.55933,15212970.480975,~*![.]?|--*,753231.0,2024-04-08 09:49:45,31558
21534,ALCX,1.942825,4792357.46361,14103069.841448,__~[.]_|*~:,894221.0,2024-04-08 09:49:45,31559
21535,BNB,1.009884,9995537.872057,20089873.8807,__~[.]_|*~:,372196.0,2024-04-08 09:49:45,31560
21536,XRP,0.663527,10086692.0281,16779483.01806,__@[.]-|=.~,441153.0,2024-04-08 09:49:45,31561
21537,ENA,-0.058188,36378505.3118,34261702.097814,.~[.]^|=!^-,667563.0,2024-04-08 09:49:45,31562
21538,SHIB,-0.062505,13525041.833793,12679655.25839,.~[.]^|=!^-,580884.0,2024-04-08 09:49:45,31563
21539,BTC,51.322078,3115673.849237,163018530.292322,@!#[.]?|=._,352910.0,2024-04-08 10:20:39,31564
21540,ALT,11.5258,1102613.74946,13811118.934086,@!#[.]?|=._,618606.0,2024-04-08 10:20:39,31565
21541,BOME,6.20884,2128787.166831,15346087.1222,!*!*[.]-|:~,426753.0,2024-04-08 10:20:39,31566
21542,PENDLE,5.400979,2878611.0303,18425928.908736,~*![.]?|--*,803718.0,2024-04-08 10:20:39,31567
21543,ALCX,1.93225,4791666.895623,14050365.970447,__~[.]_|*~:,882618.0,2024-04-08 10:20:39,31568
21544,BNB,1.067002,10169148.612046,21019652.72316,__~[.]_|*~:,376905.0,2024-04-08 10:20:39,31569
21545,XRP,0.531097,10660926.737,16322917.79283,__@[.]-|=.~,461458.0,2024-04-08 10:20:39,31570
21546,SHIB,-0.013078,13404944.992404,13229636.191813,.~[.]^|=!^-,575736.0,2024-04-08 10:20:39,31571
21547,ENA,-0.100536,37273731.24007,33526364.898468,.~[.]^|=!^-,680435.0,2024-04-08 10:20:39,31572
21548,PENDLE,6.007424,2761889.06104,19353727.470279,!*!*[.]-|:~,789882.0,2024-04-08 10:51:32,31573
21549,ALCX,1.856105,4840432.053336,13824781.878399,__~[.]_|*~:,869176.0,2024-04-08 10:51:32,31574
21550,BNB,0.962623,9945543.541146,19519349.67291,__@[.]-|=.~,369029.0,2024-04-08 10:51:32,31575
21551,XRP,0.703397,10677397.7666,18187852.23186,__@[.]-|=.~,462344.0,2024-04-08 10:51:32,31576
21552,SHIB,0.125382,12171762.120614,13697887.613745,__@[.]-|=.~,544144.0,2024-04-08 10:51:32,31577
21553,ENA,-0.103557,37333146.35318,33467027.889579,.~[.]^|=!^-,679222.0,2024-04-08 10:51:32,31578
21554,PENDLE,8.220231,2201553.42742,20298832.098657,~_~^[.]^|!~,687126.0,2024-04-08 11:22:26,31579
21555,ETH,7.100262,13598266.792466,110149520.710247,''~[.]^|!~^,655132.0,2024-04-08 11:22:26,31580
21556,ALCX,1.550635,4760869.461901,12143238.963504,__~[.]_|*~:,885788.0,2024-04-08 11:22:26,31581
21557,BNB,1.137075,9673462.957094,20672916.94749,__~[.]_|*~:,361036.0,2024-04-08 11:22:26,31582
21558,XRP,0.962738,9942666.3625,19514852.87106,__@[.]-|=.~,436081.0,2024-04-08 11:22:26,31583
21559,SHIB,0.132891,11384834.180301,12897775.371194,__@[.]-|=.~,519141.0,2024-04-08 11:22:26,31584
21560,ENA,-0.054154,37683560.84947,35642854.685529,.~[.]^|=!^-,686901.0,2024-04-08 11:22:26,31585
21561,BOME,9.337503,1602117.344229,16561892.440763,!~:[.]^|~!^,356865.0,2024-04-08 11:53:20,31586
21562,ETH,5.060287,17532885.519825,106254321.785251,~*![.]?|--*,735694.0,2024-04-08 11:53:20,31587
21563,BNB,0.988079,10126984.284496,20133241.15416,__@[.]-|=.~,376709.0,2024-04-08 11:53:20,31588
21564,XRP,0.782936,10144373.6835,18086769.14541,__@[.]-|=.~,441687.0,2024-04-08 11:53:20,31589
21565,SHIB,0.124162,11738684.697307,13196188.953623,__@[.]-|=.~,527246.0,2024-04-08 11:53:20,31590
21566,ENA,-0.119017,36859617.3207,32472688.73592,.~[.]^|=!^-,674275.0,2024-04-08 11:53:20,31591
21567,BOME,8.249852,1827781.453497,16906708.684958,~_~^[.]^|!~,384341.0,2024-04-08 12:24:13,31592
21568,ETH,4.611783,17425668.998404,97789068.192024,-:-:[.]^|[],720848.0,2024-04-08 12:24:13,31593
21569,YGG,3.843434,2110078.10817,10220023.585299,:*:*[.]-|~:,514240.0,2024-04-08 12:24:13,31594
21570,BNB,0.887356,9779150.168618,18456739.55454,__@[.]-|=.~,364272.0,2024-04-08 12:24:13,31595
21571,XRP,0.618584,10315215.7163,16696039.76646,__@[.]-|=.~,447456.0,2024-04-08 12:24:13,31596
21572,SHIB,0.119988,11423098.486278,12793733.351509,__@[.]-|=.~,515891.0,2024-04-08 12:24:13,31597
21573,ENA,-0.139955,35825935.44076,30811933.984308,.~[.]^|=!^-,671552.0,2024-04-08 12:24:13,31598
21574,BOME,12.844754,1296213.74916,17945760.60646,@!#[.]?|=._,301051.0,2024-04-08 12:55:08,31599
21575,ETH,4.690428,15551753.882035,88496139.899227,-:-:[.]^|[],678278.0,2024-04-08 12:55:08,31600
21576,NEAR,1.205039,4680904.0567,10321574.62191,__~[.]_|*~:,555163.0,2024-04-08 12:55:08,31601
21577,BNB,0.768472,10313773.531099,18239624.41686,__@[.]-|=.~,376580.0,2024-04-08 12:55:08,31602
21578,XRP,0.735216,9986041.135,17327942.39472,__@[.]-|=.~,436156.0,2024-04-08 12:55:08,31603
21579,SHIB,0.029316,11995499.015605,12347153.764328,__@[.]-|=.~,520045.0,2024-04-08 12:55:08,31604
21580,ENA,-0.045794,35521046.92519,33894409.330248,.~[.]^|=!^-,667753.0,2024-04-08 12:55:08,31605
21581,DOGE,9.487361,3477555.57791,36470380.739166,!~:[.]^|~!^,430805.0,2024-04-08 13:26:02,31606
21582,YGG,9.267959,1016886.24483,10441346.771874,!~:[.]^|~!^,324204.0,2024-04-08 13:26:02,31607
21583,BOME,7.907484,2040092.790306,18172094.22728,''~[.]^|!~^,416624.0,2024-04-08 13:26:02,31608
21584,ETH,4.233815,16916622.313836,88538472.027063,-:-:[.]^|[],677681.0,2024-04-08 13:26:02,31609
21585,NEAR,1.335926,5114384.6011,11946822.95223,__~[.]_|*~:,586961.0,2024-04-08 13:26:02,31610
21586,BNB,0.929258,9771943.992685,18852604.24146,__@[.]-|=.~,363822.0,2024-04-08 13:26:02,31611
21587,XRP,0.77252,9986737.2972,17701695.27477,__@[.]-|=.~,435028.0,2024-04-08 13:26:02,31612
21588,SHIB,-0.027062,12207283.695593,11876930.073826,.~[.]^|=!^-,526935.0,2024-04-08 13:26:02,31613
21589,ENA,-0.047833,35296709.3024,33608372.407488,.~[.]^|=!^-,676188.0,2024-04-08 13:26:02,31614
21590,DOGE,10.539095,3574473.49415,41246190.662262,@!#[.]?|=._,457067.0,2024-04-08 13:56:57,31615
21591,ETH,3.572773,17222681.861381,78755412.143179,:*:*[.]-|~:,704520.0,2024-04-08 13:56:57,31616
21592,NEAR,1.513574,5429001.227,13646196.77802,__~[.]_|*~:,604448.0,2024-04-08 13:56:57,31617
21593,BNB,0.722618,10547683.114372,18169631.05305,__@[.]-|=.~,379373.0,2024-04-08 13:56:57,31618
21594,XRP,0.635108,10337352.6584,16902684.53886,__@[.]-|=.~,447802.0,2024-04-08 13:56:57,31619
21595,SHIB,0.017963,12246757.202667,12466743.57417,__@[.]-|=.~,531472.0,2024-04-08 13:56:57,31620
21596,ENA,-0.097162,35487447.89154,32039409.902838,.~[.]^|=!^-,675518.0,2024-04-08 13:56:57,31621
21597,DOGE,13.422969,3067088.75688,44236525.264926,@!#[.]?|=._,411302.0,2024-04-08 14:27:52,31622
21598,SFP,7.728022,1691703.7835,14765227.69821,''~[.]^|!~^,692733.0,2024-04-08 14:27:52,31623
21599,ETH,4.334679,13829765.941414,73777355.460031,-:-:[.]^|[],651530.0,2024-04-08 14:27:52,31624
21600,NEAR,1.90432,5206490.2845,15121316.26203,__~[.]_|*~:,584337.0,2024-04-08 14:27:52,31625
21601,XRP,0.860461,10688008.0099,19884625.9998,__@[.]-|=.~,453334.0,2024-04-08 14:27:52,31626
21602,BNB,0.652204,11010473.562457,18191546.32824,__@[.]-|=.~,391680.0,2024-04-08 14:27:52,31627
21603,SHIB,-0.106576,12632400.28609,11286088.081886,.~[.]^|=!^-,548738.0,2024-04-08 14:27:52,31628
21604,ENA,-0.165298,36233775.03461,30244415.530893,.~[.]^|=!^-,684673.0,2024-04-08 14:27:52,31629
21605,DOGE,11.585989,3328821.0948,41896506.638835,@!#[.]?|=._,433933.0,2024-04-08 14:58:47,31630
21606,SFP,9.516471,1743959.6509,18340300.67109,!~:[.]^|~!^,702781.0,2024-04-08 14:58:47,31631
21607,ETH,3.549809,15623919.363341,71085843.3796,:*:*[.]-|~:,704103.0,2024-04-08 14:58:47,31632
21608,XRP,2.151472,10017562.5058,31570067.53788,~::[.]-|=@#,435766.0,2024-04-08 14:58:47,31633
21609,NEAR,1.907714,5287078.5361,15373310.56902,__~[.]_|*~:,591133.0,2024-04-08 14:58:47,31634
21610,BNB,0.820297,9713998.645617,17682367.23297,__@[.]-|=.~,360308.0,2024-04-08 14:58:47,31635
21611,ENA,-0.094881,35641115.5237,32259458.816076,.~[.]^|=!^-,677664.0,2024-04-08 14:58:47,31636
21612,SHIB,-0.131579,12431010.315793,10795351.196262,.~[.]^|=!^-,542096.0,2024-04-08 14:58:47,31637
21613,DOGE,10.715353,3607751.45999,42266080.806048,@!#[.]?|=._,461012.0,2024-04-08 15:29:43,31638
21614,SFP,10.04596,1679166.5787,18548007.63375,@!#[.]?|=._,677367.0,2024-04-08 15:29:43,31639
21615,WIF,3.273252,3758687.664878,16061819.470395,:*:*[.]-|~:,690615.0,2024-04-08 15:29:43,31640
21616,ETH,3.210276,17350398.964605,73049963.93734,:*:*[.]-|~:,664979.0,2024-04-08 15:29:43,31641
21617,XRP,1.927749,12776373.2252,37406014.52448,__~[.]_|*~:,524273.0,2024-04-08 15:29:43,31642
21618,NEAR,1.76903,5585380.0148,15466086.47016,__~[.]_|*~:,611999.0,2024-04-08 15:29:43,31643
21619,BNB,0.468191,11378601.549885,16705964.00859,__@[.]-|=.~,399760.0,2024-04-08 15:29:43,31644
21620,ENA,-0.095011,36381537.88552,32924876.898657,.~[.]^|=!^-,685060.0,2024-04-08 15:29:43,31645
21621,SHIB,-0.162019,12693173.80674,10636640.081296,.~[.]^|=!^-,549407.0,2024-04-08 15:29:43,31646
21622,DOGE,12.56078,5098763.49895,69143209.439172,@!#[.]?|=._,557248.0,2024-04-08 16:00:37,31647
21623,WIF,9.50515,2692693.999391,28287154.705696,!~:[.]^|~!^,645157.0,2024-04-08 16:00:37,31648
21624,SFP,8.127657,1940482.1338,17712055.91904,~_~^[.]^|!~,729527.0,2024-04-08 16:00:37,31649
21625,SOL,5.575951,10284598.4478,67631014.9125,~*![.]?|--*,453850.0,2024-04-08 16:00:37,31650
21626,XRP,2.278434,12780813.1078,41901055.974,~::[.]-|=@#,521699.0,2024-04-08 16:00:37,31651
21627,NEAR,2.106608,5771200.7488,17928855.56799,~::[.]-|=@#,624408.0,2024-04-08 16:00:37,31652
21628,BNB,2.005024,9649564.090951,28997170.97391,~::[.]-|=@#,353797.0,2024-04-08 16:00:37,31653
21629,SHIB,0.309868,13013342.616608,17045755.311569,__@[.]-|=.~,561867.0,2024-04-08 16:00:37,31654
21630,ENA,-0.042791,35812234.48668,34279778.869404,.~[.]^|=!^-,692177.0,2024-04-08 16:00:37,31655
21631,ETH,112.58079,2519410.518336,286156637.081269,@!#[.]?|=._,450675.0,2024-04-08 16:31:30,31656
21632,BTC,102.316033,4857579.250386,501865816.97196,@!#[.]?|=._,559831.0,2024-04-08 16:31:30,31657
21633,WIF,18.58191,2207313.803256,43223419.228001,@!#[.]?|=._,531816.0,2024-04-08 16:31:30,31658
21634,DOGE,17.811134,4378966.08303,82373317.249503,@!#[.]?|=._,511113.0,2024-04-08 16:31:30,31659
21635,SOL,12.857227,8963332.7422,124206939.12189,@!#[.]?|=._,432115.0,2024-04-08 16:31:30,31660
21636,BOME,11.087308,1967946.925469,23787180.576595,@!#[.]?|=._,414539.0,2024-04-08 16:31:30,31661
21637,SFP,9.064701,1721238.8569,17323754.80224,!~:[.]^|~!^,707393.0,2024-04-08 16:31:30,31662
21638,FARM,8.324424,1181054.53356,11012653.019031,~_~^[.]^|!~,515330.0,2024-04-08 16:31:30,31663
21639,YGG,6.484462,1489557.03533,11148533.761608,!*!*[.]-|:~,423207.0,2024-04-08 16:31:30,31664
21640,ETHFI,4.783231,3056432.8905,17676056.19372,-:-:[.]^|[],538073.0,2024-04-08 16:31:30,31665
21641,OP,3.967832,2020411.34954,10037064.169284,:*:*[.]-|~:,335430.0,2024-04-08 16:31:30,31666
21642,BNB,3.122987,10100607.178413,41644676.54319,:*:*[.]-|~:,376244.0,2024-04-08 16:31:30,31667
21643,NEAR,2.74798,5744865.7667,21531643.25337,~::[.]-|=@#,645110.0,2024-04-08 16:31:30,31668
21644,XRP,2.583906,13137593.9516,47083898.04438,~::[.]-|=@#,540444.0,2024-04-08 16:31:30,31669
21645,SHIB,0.743008,12799426.043944,22309499.880121,__@[.]-|=.~,554538.0,2024-04-08 16:31:30,31670
21646,ENA,0.131218,38033945.76917,43024681.131948,__@[.]-|=.~,717936.0,2024-04-08 16:31:30,31671
21647,W,-0.698118,33938056.4563,10245292.89606,.~[.]^|=!^-,900574.0,2024-04-08 16:31:30,31672
21648,ETH,99.086009,3375232.14294,337813515.704635,@!#[.]?|=._,511575.0,2024-04-08 17:02:23,31673
21649,WIF,26.469176,1836585.282825,50449485.253116,@!#[.]?|=._,489374.0,2024-04-08 17:02:23,31674
21650,BTC,25.283969,20595544.604145,541332663.200517,@!#[.]?|=._,833646.0,2024-04-08 17:02:23,31675
21651,DOGE,13.20092,5420218.56713,76972088.324049,@!#[.]?|=._,589522.0,2024-04-08 17:02:23,31676
21652,SOL,12.533632,9809171.9384,132753723.83886,@!#[.]?|=._,454179.0,2024-04-08 17:02:23,31677
21653,FTM,11.603523,1259919.7118,15879427.54764,@!#[.]?|=._,428205.0,2024-04-08 17:02:23,31678
21654,BOME,9.86217,2469847.465572,26827903.473692,!~:[.]^|~!^,538279.0,2024-04-08 17:02:23,31679
21655,SFP,9.811504,1712676.0575,18516604.28946,!~:[.]^|~!^,696093.0,2024-04-08 17:02:23,31680
21656,ETHFI,6.668567,2824815.7342,21662288.70873,!*!*[.]-|:~,513026.0,2024-04-08 17:02:23,31681
21657,LTC,6.164158,2385667.88809,17091300.730152,!*!*[.]-|:~,373370.0,2024-04-08 17:02:23,31682
21658,YGG,5.841075,1644743.13184,11251810.985562,~*![.]?|--*,450230.0,2024-04-08 17:02:23,31683
21659,NEAR,4.61633,5029267.2161,28246023.89286,-:-:[.]^|[],604710.0,2024-04-08 17:02:23,31684
21660,OP,4.410187,2428281.15515,13137454.774278,-:-:[.]^|[],394365.0,2024-04-08 17:02:23,31685
21661,BNB,3.492976,9999840.843673,44929042.72395,:*:*[.]-|~:,384617.0,2024-04-08 17:02:23,31686
21662,XRP,3.079427,13068251.0278,53310974.58252,:*:*[.]-|~:,542698.0,2024-04-08 17:02:23,31687
21663,AVAX,2.991978,3932315.9152,15697718.75223,~::[.]-|=@#,422371.0,2024-04-08 17:02:23,31688
21664,ETC,2.489073,3474831.0063,12123938.46741,~::[.]-|=@#,422022.0,2024-04-08 17:02:23,31689
21665,SHIB,0.886808,12464263.883825,23517667.040287,__@[.]-|=.~,538683.0,2024-04-08 17:02:23,31690
21666,ENA,0.834972,36853566.01437,67625277.706965,__@[.]-|=.~,719007.0,2024-04-08 17:02:23,31691
21667,W,-0.671478,33654789.278,11056325.24652,.~[.]^|=!^-,899065.0,2024-04-08 17:02:23,31692
21668,CKB,16.858475,1237600.32614,22101654.191348,@!#[.]?|=._,530483.0,2024-04-08 17:33:17,31693
21669,SOL,15.157367,8813941.6413,142410093.47601,@!#[.]?|=._,417507.0,2024-04-08 17:33:17,31694
21670,ARB,14.601974,1213407.9763,18931559.834598,@!#[.]?|=._,412383.0,2024-04-08 17:33:17,31695
21671,DOGE,14.372559,5248292.40713,80679683.4699,@!#[.]?|=._,567491.0,2024-04-08 17:33:17,31696
21672,ORDI,14.271108,1920118.18259,29322332.879154,@!#[.]?|=._,483731.0,2024-04-08 17:33:17,31697
21673,BOME,13.767455,2212637.627735,32675025.543526,@!#[.]?|=._,516297.0,2024-04-08 17:33:17,31698
21674,SFP,12.956889,1320662.6376,18432341.50656,@!#[.]?|=._,603275.0,2024-04-08 17:33:17,31699
21675,ALT,12.418665,1032796.29201,13858747.103949,@!#[.]?|=._,518590.0,2024-04-08 17:33:17,31700
21676,FTM,9.451448,1741259.9533,18198687.44844,!~:[.]^|~!^,503601.0,2024-04-08 17:33:17,31701
21677,LTC,7.797257,2437634.41077,21444497.500239,''~[.]^|!~^,381450.0,2024-04-08 17:33:17,31702
21678,ETHFI,6.790102,2812464.9142,21909389.22981,!*!*[.]-|:~,530380.0,2024-04-08 17:33:17,31703
21679,YGG,5.787792,1760642.0227,11950871.993325,~*![.]?|--*,511813.0,2024-04-08 17:33:17,31704
21680,NEAR,5.492523,5342288.951,34684934.83626,~*![.]?|--*,654332.0,2024-04-08 17:33:17,31705
21681,BNB,5.368444,9175790.641117,58435509.80277,~*![.]?|--*,343996.0,2024-04-08 17:33:17,31706
21682,OP,4.845127,2476362.06083,14474649.829263,-:-:[.]^|[],399497.0,2024-04-08 17:33:17,31707
21683,ETC,3.523798,3074543.6806,13908615.28863,:*:*[.]-|~:,372066.0,2024-04-08 17:33:17,31708
21684,XRP,3.37918,12820094.8383,56141503.00488,:*:*[.]-|~:,530886.0,2024-04-08 17:33:17,31709
21685,AVAX,2.598715,4692750.4595,16887869.83728,~::[.]-|=@#,462835.0,2024-04-08 17:33:17,31710
21686,SHIB,1.67896,13095276.292217,35081716.325594,__~[.]_|*~:,553912.0,2024-04-08 17:33:17,31711
21687,ENA,0.956517,38284287.26826,74903843.309565,__@[.]-|=.~,733114.0,2024-04-08 17:33:17,31712
21688,W,-0.661365,32800999.7526,11107562.05395,.~[.]^|=!^-,898173.0,2024-04-08 17:33:17,31713
21689,ETH,114.338169,3519317.837065,405911674.843633,@!#[.]?|=._,330082.0,2024-04-08 18:04:10,31714
21690,ORDI,37.993557,1075836.85937,41950705.431432,@!#[.]?|=._,317292.0,2024-04-08 18:04:10,31715
21691,SOL,22.546882,6380786.9696,150247640.81997,@!#[.]?|=._,338919.0,2024-04-08 18:04:10,31716
21692,ARB,17.908823,1045584.04439,19770763.749441,@!#[.]?|=._,367482.0,2024-04-08 18:04:10,31717
21693,BOME,16.701466,2036140.350907,36042668.5,@!#[.]?|=._,449016.0,2024-04-08 18:04:10,31718
21694,SFP,16.28152,1035433.4732,17893863.94275,@!#[.]?|=._,488383.0,2024-04-08 18:04:10,31719
21695,DOGE,14.770798,5320598.82874,83910087.568674,@!#[.]?|=._,573592.0,2024-04-08 18:04:10,31720
21696,FTM,11.609562,1502648.2848,18947736.23862,@!#[.]?|=._,466638.0,2024-04-08 18:04:10,31721
21697,LINK,10.925744,1017662.01829,12136376.302047,@!#[.]?|=._,442666.0,2024-04-08 18:04:10,31722
21698,NEAR,7.424143,4169458.9202,35124119.93373,''~[.]^|!~^,509662.0,2024-04-08 18:04:10,31723
21699,LTC,7.026944,2847037.48053,22853011.446378,''~[.]^|!~^,425498.0,2024-04-08 18:04:10,31724
21700,YGG,6.539369,1588211.97705,11974116.612099,!*!*[.]-|:~,471334.0,2024-04-08 18:04:10,31725
21701,BNB,6.048209,9424762.607278,66427699.66965,!*!*[.]-|:~,368121.0,2024-04-08 18:04:10,31726
21702,OP,5.626535,2237087.19376,14824136.536806,~*![.]?|--*,375500.0,2024-04-08 18:04:10,31727
21703,AVAX,3.916562,4045526.8324,19890081.48237,:*:*[.]-|~:,427812.0,2024-04-08 18:04:10,31728
21704,GALA,3.883847,2109167.88908,10300852.247637,:*:*[.]-|~:,508542.0,2024-04-08 18:04:10,31729
21705,ETC,3.717682,2967175.9678,13998193.85328,:*:*[.]-|~:,366766.0,2024-04-08 18:04:10,31730
21706,XRP,3.602478,12549862.9627,57760466.30808,:*:*[.]-|~:,526885.0,2024-04-08 18:04:10,31731
21707,SHIB,2.019467,13242099.810876,39984080.891558,~::[.]-|=@#,557314.0,2024-04-08 18:04:10,31732
21708,ENA,0.822934,37320599.64928,68032998.648477,__@[.]-|=.~,725398.0,2024-04-08 18:04:10,31733
21709,AEVO,-0.606576,27384404.1001,10773688.34133,.~[.]^|=!^-,853658.0,2024-04-08 18:04:10,31734
21710,W,-0.621766,32212364.9533,12183818.87322,.~[.]^|=!^-,890179.0,2024-04-08 18:04:10,31735
21711,ETH,104.872579,4004375.876992,423953602.701023,@!#[.]?|=._,344493.0,2024-04-08 18:35:05,31736
21712,ORDI,33.067646,1356393.08945,46209119.635803,@!#[.]?|=._,370103.0,2024-04-08 18:35:05,31737
21713,SOL,22.335074,6448287.8228,150471270.38775,@!#[.]?|=._,326404.0,2024-04-08 18:35:05,31738
21714,BOME,16.053871,2125083.018917,36240891.484419,@!#[.]?|=._,433447.0,2024-04-08 18:35:05,31739
21715,DOGE,15.5301,4974774.36447,82233517.078221,@!#[.]?|=._,543074.0,2024-04-08 18:35:05,31740
21716,SFP,13.023531,1195449.9243,16764429.63405,@!#[.]?|=._,513857.0,2024-04-08 18:35:05,31741
21717,FTM,12.61762,1420909.2474,19349402.63262,@!#[.]?|=._,431471.0,2024-04-08 18:35:05,31742
21718,LINK,8.960966,1310780.94093,13056644.151126,~_~^[.]^|!~,514340.0,2024-04-08 18:35:05,31743
21719,FARM,8.862751,1138741.53379,11231124.079488,~_~^[.]^|!~,511708.0,2024-04-08 18:35:05,31744
21720,LTC,8.307844,2636821.24107,24543119.668767,~_~^[.]^|!~,404382.0,2024-04-08 18:35:05,31745
21721,NEAR,8.211639,4001220.4179,36857796.9276,~_~^[.]^|!~,494239.0,2024-04-08 18:35:05,31746
21722,BNB,7.363091,9087895.093411,76002892.38261,''~[.]^|!~^,361282.0,2024-04-08 18:35:05,31747
21723,ETHFI,7.161056,2612439.6873,21320266.18347,''~[.]^|!~^,470610.0,2024-04-08 18:35:05,31748
21724,OP,7.148294,1904462.27892,15518118.471096,''~[.]^|!~^,324289.0,2024-04-08 18:35:05,31749
21725,YGG,6.999296,1393280.28505,11145260.745885,!*!*[.]-|:~,416104.0,2024-04-08 18:35:05,31750
21726,NEO,6.167584,1582847.0415,11345189.36667,!*!*[.]-|:~,529267.0,2024-04-08 18:35:05,31751
21727,GALA,4.592952,1872032.00525,10470185.050581,-:-:[.]^|[],464160.0,2024-04-08 18:35:05,31752
21728,ETC,4.010469,3187711.2777,15971929.0413,-:-:[.]^|[],394021.0,2024-04-08 18:35:05,31753
21729,AVAX,3.763173,4011227.1763,19106170.11459,:*:*[.]-|~:,416297.0,2024-04-08 18:35:05,31754
21730,XRP,3.544709,12640123.5261,57445684.93464,:*:*[.]-|~:,527108.0,2024-04-08 18:35:05,31755
21731,SHIB,2.251303,12244923.385393,39811953.810166,~::[.]-|=@#,529977.0,2024-04-08 18:35:05,31756
21732,LDO,1.652888,4051525.34797,10748243.717169,__~[.]_|*~:,718355.0,2024-04-08 18:35:05,31757
21733,ENA,0.763905,36823748.45278,64953604.610301,__@[.]-|=.~,724891.0,2024-04-08 18:35:05,31758
21734,AEVO,-0.585548,27235544.9945,11287816.88736,.~[.]^|=!^-,851533.0,2024-04-08 18:35:05,31759
21735,W,-0.615914,32139599.0167,12344378.10426,.~[.]^|=!^-,891225.0,2024-04-08 18:35:05,31760
21736,SOL,24.507733,5725179.3997,146036349.52869,@!#[.]?|=._,303728.0,2024-04-08 19:05:58,31761
21737,BOME,15.565081,2183787.561232,36174616.895591,@!#[.]?|=._,450407.0,2024-04-08 19:05:58,31762
21738,FTM,15.557192,1172434.5241,19412222.96673,@!#[.]?|=._,377175.0,2024-04-08 19:05:58,31763
21739,DOGE,13.162509,5351347.34965,75788505.323889,@!#[.]?|=._,568114.0,2024-04-08 19:05:58,31764
21740,NEAR,11.755013,3060145.2762,39032193.33279,@!#[.]?|=._,429160.0,2024-04-08 19:05:58,31765
21741,LINK,11.467156,1077891.79902,13438245.538563,@!#[.]?|=._,441330.0,2024-04-08 19:05:58,31766
21742,ETHFI,8.907858,2107909.1239,20884863.7605,~_~^[.]^|!~,412486.0,2024-04-08 19:05:58,31767
